amount,hour,isWeekend,daysSinceLastTransaction,merchantCategory,userActivityLevel,amountVelocity,timeOfDayRisk,merchantRiskScore,isRoundAmount,isFraud,fraudPattern,transactionID,userID,merchantID
114.75,14,0,0,0,1,1147.5,1,1,0,False,none,46740,15,M262
86.64,14,0,0,8,3,866.4,1,1,0,False,none,46741,12,M925
621.72,14,0,0,8,3,6217.2,1,1,0,False,none,46742,2,M443
62.31,14,0,0,8,3,623.1,1,1,0,False,none,46743,12,M174
56.63,14,0,0,0,5,566.3,1,2,0,False,none,46744,4,M877
229.54,14,0,0,0,1,2295.3999999999996,1,1,0,False,none,46745,10,M480
110.64,14,0,0,7,5,1106.3999999999999,1,1,0,False,none,46746,14,M774
47.91,14,0,0,5,5,479.09999999999997,1,2,0,False,none,46747,24,M167
237.02,14,0,0,7,3,2370.2,1,1,0,False,none,46748,7,M473
90.29,14,0,0,5,3,902.9,1,1,0,False,none,46749,12,M596
315.96,14,0,0,8,2,3159.5999999999995,1,1,0,False,none,46750,21,M121
21.1,14,0,0,4,4,211.0,1,1,0,False,none,46751,23,M824
1020.18,14,0,0,1,5,10201.8,1,1,0,False,none,46752,19,M233
83.91,14,0,0,7,1,839.0999999999999,1,1,0,False,none,46753,25,M962
108.83,14,0,0,5,1,1088.3,1,1,0,False,none,46754,20,M778
196.15,14,0,0,0,3,1961.5,1,1,0,False,none,46755,7,M125
98.97,14,0,0,3,2,989.6999999999999,1,1,0,False,none,46756,6,M711
95.62,14,0,0,0,1,956.2,1,1,0,False,none,46757,15,M238
82.87,14,0,0,9,3,828.7,1,1,0,False,none,46758,12,M281
25.97,14,0,0,2,4,259.7,1,1,0,False,none,46759,13,M868
142.65,14,0,0,1,5,1426.5,1,1,0,False,none,46760,9,M455
380.72,14,0,0,7,2,3807.2000000000003,1,1,0,False,none,46761,21,M676
5.0,14,0,0,7,5,50.0,1,1,0,False,none,46762,24,M935
99.46,14,0,0,8,3,994.5999999999999,1,1,0,False,none,46763,12,M781
78.31,14,0,0,2,1,783.1,1,1,0,False,none,46764,25,M844
35.49,14,0,0,5,4,354.9,1,1,0,False,none,46765,3,M372
264.48,14,0,0,7,2,2644.8,1,1,0,False,none,46766,1,M676
114.06,14,0,0,8,5,1140.6,1,1,0,False,none,46767,14,M234
144.36,14,0,0,9,1,1443.6000000000001,1,1,0,False,none,46768,10,M736
12.46,14,0,0,5,5,124.60000000000001,1,1,0,False,none,46769,4,M689
69.66,14,0,0,6,1,696.5999999999999,1,1,0,False,none,46770,5,M201
38.07,14,0,0,4,2,380.7,1,3,0,False,none,46771,11,M169
16.65,14,0,0,7,4,166.49999999999997,1,1,0,False,none,46772,23,M854
432.71,14,0,0,1,3,4327.099999999999,1,1,0,False,none,46773,2,M494
1430.97,14,0,0,1,5,14309.699999999999,1,1,0,False,none,46774,19,M287
211.06,14,0,0,6,1,2110.6,1,1,0,False,none,46775,10,M625
94.49,14,0,0,8,3,944.8999999999999,1,1,0,False,none,46776,12,M127
527.76,14,0,0,4,5,5277.599999999999,1,1,0,False,none,46777,4,M256
48.12,14,0,0,7,5,481.19999999999993,1,1,0,False,none,46778,24,M882
84.17,14,0,0,3,3,841.6999999999999,1,2,0,False,none,46779,12,M760
35.04,14,0,0,1,4,350.4,1,1,0,False,none,46780,3,M467
1522.12,14,0,0,5,5,15221.199999999999,1,1,0,False,none,46781,19,M415
27.82,14,0,0,1,2,278.2,1,1,0,False,none,46782,11,M128
49.09,14,0,0,4,2,490.90000000000003,1,1,0,False,none,46783,16,M889
86.26,14,0,0,6,1,862.6,1,2,0,False,none,46784,25,M457
7.3,14,0,0,4,4,73.0,1,1,0,False,none,46785,18,M975
101.88,14,0,0,5,1,1018.8,1,2,0,False,none,46786,25,M359
501.96,14,0,0,1,5,5019.599999999999,1,3,0,True,unusual_item,46787,14,M989
315.0,14,0,0,1,2,3150.0,1,1,0,False,none,46788,1,M260
80.27,14,0,0,3,1,802.6999999999999,1,2,0,False,none,46789,25,M760
317.91,14,0,0,0,2,3179.1,1,1,0,False,none,46790,21,M150
12.96,14,0,0,2,2,129.6,1,1,0,False,none,46791,11,M522
118.58,14,0,0,0,1,1185.8,1,1,0,False,none,46792,10,M820
180.08,14,0,0,6,3,1800.8,1,1,0,False,none,46793,7,M940
73.03,14,0,0,3,2,730.3,1,1,0,False,none,46794,6,M327
107.73,14,0,0,4,1,1077.3,1,3,0,False,none,46795,5,M994
89.39,14,0,0,0,5,893.9,1,1,0,False,none,46796,14,M434
51.02,14,0,0,5,5,510.2,1,2,0,False,none,46797,4,M758
107.87,14,0,0,0,2,1078.7,1,1,0,False,none,46798,6,M812
564.94,14,0,0,4,5,5649.400000000001,1,2,0,False,none,46799,24,M709
1072.16,14,0,0,0,5,10721.6,1,3,0,False,none,46800,19,M324
142.71,14,0,0,1,2,1427.1,1,1,0,False,none,46801,6,M455
48.62,14,0,0,3,5,486.19999999999993,1,1,0,False,none,46802,4,M846
17.78,14,0,0,5,2,177.8,1,2,0,False,none,46803,11,M146
248.6,14,0,0,5,2,2486.0,1,1,0,False,none,46804,21,M482
420.96,14,0,0,4,3,4209.599999999999,1,2,0,False,none,46805,2,M347
381.49,14,0,0,1,1,3814.9,1,1,0,False,none,46806,20,M980
256.37,14,0,0,8,2,2563.7,1,1,0,False,none,46807,21,M984
6.66,14,0,0,5,4,66.6,1,1,0,False,none,46808,18,M899
520.21,14,0,0,8,3,5202.1,1,1,0,False,none,46809,2,M234
49.81,14,0,0,0,4,498.1,1,1,0,False,none,46810,23,M521
54.86,14,0,0,5,2,548.5999999999999,1,2,0,False,none,46811,6,M564
158.13,14,0,0,4,3,1581.3,1,1,0,False,none,46812,17,M876
18.53,14,0,0,8,4,185.3,1,1,0,False,none,46813,8,M234
29.74,14,0,0,2,4,297.4,1,2,0,False,none,46814,3,M418
30.74,14,0,0,8,4,307.4,1,1,0,False,none,46815,23,M231
96.91,14,0,0,2,1,969.0999999999999,1,1,0,False,none,46816,5,M597
1368.02,14,0,0,4,5,13680.199999999999,1,2,0,False,none,46817,19,M326
133.88,14,0,0,2,1,1338.8,1,1,0,False,none,46818,5,M344
28.79,14,0,0,3,4,287.9,1,1,0,False,none,46819,3,M694
51.35,14,0,0,9,2,513.5,1,1,0,False,none,46820,16,M149
250.0,14,0,0,1,5,2500.0,1,1,1,False,none,46821,9,M752
29.32,14,0,0,4,2,293.2,1,1,0,False,none,46822,11,M353
94.05,14,0,0,5,2,940.4999999999999,1,2,0,False,none,46823,6,M710
328.03,14,0,0,0,3,3280.2999999999997,1,1,0,False,none,46824,7,M238
14.37,14,0,0,8,2,143.7,1,1,0,False,none,46825,11,M755
5.06,14,0,0,0,4,50.599999999999994,1,1,0,False,none,46826,18,M553
73.89,14,0,0,0,2,738.9,1,1,0,False,none,46827,6,M410
73.45,14,0,0,2,4,734.5,1,2,0,False,none,46828,13,M623
72.58,14,0,0,8,5,725.8,1,1,0,False,none,46829,14,M319
10.99,14,0,0,8,4,109.89999999999999,1,1,0,False,none,46830,23,M837
14.88,14,0,0,9,5,148.8,1,1,0,False,none,46831,4,M959
119.74,14,0,0,4,2,1197.3999999999999,1,1,0,False,none,46832,6,M780
581.19,14,0,0,8,3,5811.900000000001,1,1,0,False,none,46833,2,M598
50.0,14,0,0,8,4,500.0,1,1,1,False,none,46834,23,M229
78.31,14,0,0,9,4,783.1,1,1,0,False,none,46835,13,M312
632.07,14,0,0,9,3,6320.7,1,1,0,False,none,46836,2,M532
4.24,14,0,0,6,4,42.4,1,1,0,False,none,46837,18,M801
47.12,14,0,0,8,5,471.19999999999993,1,1,0,False,none,46838,24,M653
63.23,14,0,0,4,1,632.3,1,1,0,False,none,46839,5,M358
189.47,2,0,0,8,1,1894.6999999999998,3,1,0,True,midnight_purchase,46840,15,M925
132.1,14,0,0,7,2,1320.9999999999998,1,1,0,False,none,46841,6,M448
40.99,14,0,0,6,4,409.9,1,1,0,False,none,46842,3,M956
9.52,14,0,0,4,4,95.19999999999999,1,2,0,False,none,46843,18,M304
46.38,14,0,0,6,2,463.8,1,1,0,False,none,46844,16,M801
341.43,14,0,0,6,2,3414.2999999999997,1,1,0,False,none,46845,1,M770
122.39,14,0,0,9,1,1223.8999999999999,1,1,0,False,none,46846,15,M537
201.27,14,0,0,4,3,2012.7,1,1,0,False,none,46847,7,M408
314.59,14,0,0,3,2,3145.8999999999996,1,1,0,False,none,46848,21,M791
20.0,14,0,0,3,5,200.0,1,1,1,False,none,46849,9,M322
70.8,14,0,0,1,2,707.9999999999999,1,2,0,False,none,46850,6,M360
22.89,14,0,0,0,4,228.9,1,1,0,False,none,46851,8,M135
26.49,14,0,0,9,4,264.9,1,1,0,False,none,46852,3,M149
1604.0,14,0,0,0,5,16040.0,1,1,0,False,none,46853,19,M648
21.07,14,0,0,2,4,210.7,1,1,0,False,none,46854,3,M119
78.43,14,0,0,6,5,784.3000000000001,1,1,0,False,none,46855,14,M787
64.25,14,0,0,8,5,642.5,1,1,0,False,none,46856,24,M487
27.28,14,0,0,8,4,272.8,1,1,0,False,none,46857,3,M737
177.53,14,0,0,7,3,1775.3,1,1,0,False,none,46858,17,M798
53.66,14,0,0,9,3,536.5999999999999,1,1,0,False,none,46859,12,M387
63.18,14,0,0,8,1,631.8,1,1,0,False,none,46860,20,M404
41.0,14,0,0,8,5,410.0,1,1,0,False,none,46861,24,M443
147.64,14,0,0,8,5,1476.3999999999999,1,1,0,False,none,46862,9,M120
627.36,14,0,0,2,3,6273.599999999999,1,1,0,False,none,46863,2,M195
76.91,14,0,0,4,5,769.0999999999999,1,1,0,False,none,46864,24,M961
20.51,14,0,0,4,2,205.1,1,3,0,False,none,46865,11,M390
5.58,14,0,0,6,4,55.8,1,1,0,False,none,46866,18,M956
318.77,14,0,0,2,2,3187.7,1,1,0,False,none,46867,21,M355
166.87,14,0,0,7,1,1668.7,1,2,0,False,none,46868,20,M345
1047.06,14,0,0,0,5,10470.599999999999,1,1,0,False,none,46869,19,M108
1659.94,14,0,0,8,5,16599.399999999998,1,1,0,False,none,46870,19,M547
371.96,14,0,0,9,2,3719.5999999999995,1,1,0,False,none,46871,21,M170
94.24,14,0,0,9,1,942.3999999999999,1,1,0,False,none,46872,25,M668
55.3,14,0,0,4,3,552.9999999999999,1,1,0,False,none,46873,12,M566
20.45,14,0,0,0,4,204.49999999999997,1,1,0,False,none,46874,8,M237
374.76,14,0,0,5,1,3747.6,1,1,0,False,none,46875,20,M407
73.98,14,0,0,8,1,739.8,1,2,0,False,none,46876,5,M294
81.41,14,0,0,1,1,814.0999999999999,1,1,0,False,none,46877,5,M502
154.2,14,0,0,3,1,1541.9999999999998,1,1,0,False,none,46878,20,M918
1098.91,14,0,0,1,5,10989.1,1,1,0,False,none,46879,19,M318
19.44,14,0,0,2,4,194.4,1,1,0,False,none,46880,8,M195
5.73,14,0,0,0,4,57.300000000000004,1,1,0,False,none,46881,18,M114
1426.48,14,0,0,4,5,14264.8,1,1,0,False,none,46882,19,M256
285.05,14,0,0,8,2,2850.5,1,1,0,False,none,46883,21,M231
115.57,14,0,0,2,5,1155.6999999999998,1,2,0,False,none,46884,14,M418
179.62,14,0,0,1,1,1796.2,1,1,0,False,none,46885,10,M216
133.59,14,0,0,2,1,1335.8999999999999,1,1,0,False,none,46886,25,M425
12.15,14,0,0,6,2,121.5,1,1,0,False,none,46887,11,M201
75.91,14,0,0,3,1,759.0999999999999,1,1,0,False,none,46888,5,M422
19.82,14,0,0,1,4,198.2,1,1,0,False,none,46889,8,M453
139.33,14,0,0,3,5,1393.3,1,1,0,False,none,46890,14,M145
121.65,14,0,0,3,5,1216.5,1,1,0,False,none,46891,14,M239
500.0,14,0,0,5,1,5000.0,1,1,1,False,none,46892,20,M899
59.23,14,0,0,3,1,592.3,1,1,0,False,none,46893,25,M255
423.74,14,0,0,7,2,4237.4,1,1,0,False,none,46894,21,M774
20.79,14,0,0,7,4,207.89999999999998,1,1,0,False,none,46895,8,M938
211.31,14,0,0,5,3,2113.1,1,1,0,False,none,46896,17,M476
273.83,14,0,0,4,2,2738.2999999999997,1,1,0,False,none,46897,1,M767
1450.33,14,0,0,6,5,14503.3,1,1,0,False,none,46898,19,M173
60.4,14,0,0,4,3,604.0,1,3,0,False,none,46899,12,M541
225.37,14,0,0,0,3,2253.7,1,1,0,False,none,46900,17,M238
272.21,14,0,0,6,1,2722.0999999999995,1,1,0,False,none,46901,20,M381
52.58,14,0,0,2,2,525.8,1,1,0,False,none,46902,16,M405
90.18,14,0,0,8,1,901.8000000000001,1,1,0,False,none,46903,5,M174
42.82,14,0,0,0,5,428.2,1,1,0,False,none,46904,24,M436
43.33,14,0,0,6,1,433.29999999999995,1,1,0,False,none,46905,25,M814
51.0,14,0,0,4,5,510.0,1,1,0,False,none,46906,24,M358
336.69,14,0,0,4,2,3366.8999999999996,1,1,0,False,none,46907,1,M969
94.51,14,0,0,1,2,945.1,1,1,0,False,none,46908,6,M216
250.0,14,0,0,9,5,2500.0,1,1,1,False,none,46909,9,M681
241.98,14,0,0,9,1,2419.7999999999997,1,1,0,False,none,46910,10,M298
43.17,14,0,0,8,5,431.7,1,2,0,False,none,46911,9,M105
590.65,14,0,0,3,3,5906.499999999999,1,1,0,False,none,46912,22,M757
40.0,14,0,0,0,2,400.0,1,1,1,False,none,46913,6,M751
1341.86,14,0,0,6,5,13418.599999999999,1,1,0,False,none,46914,19,M117
128.82,14,0,0,2,3,1288.1999999999998,1,3,0,False,none,46915,17,M817
423.8,14,0,0,6,3,4238.0,1,1,0,False,none,46916,2,M286
88.0,14,0,0,7,1,880.0,1,1,0,False,none,46917,20,M352
210.83,14,0,0,9,5,2108.3,1,1,0,False,none,46918,9,M484
102.13,14,0,0,0,5,1021.3,1,1,0,False,none,46919,9,M130
234.14,14,0,0,8,2,2341.3999999999996,1,1,0,False,none,46920,21,M547
71.66,14,0,0,6,3,716.5999999999999,1,1,0,False,none,46921,12,M944
69.18,14,0,0,7,1,691.8000000000001,1,1,0,False,none,46922,5,M962
1406.2,14,0,0,9,5,14062.0,1,1,0,False,none,46923,19,M532
223.6,14,0,0,3,1,2236.0,1,1,0,False,none,46924,10,M556
316.0,14,0,0,3,5,3160.0,1,1,0,False,none,46925,24,M225
46.03,14,0,0,0,1,460.3,1,1,0,False,none,46926,5,M809
178.75,14,0,0,9,1,1787.5,1,2,0,False,none,46927,10,M954
1319.83,14,0,0,7,5,13198.3,1,1,0,False,none,46928,19,M774
30.0,14,0,0,8,3,300.0,1,1,1,False,none,46929,12,M779
1075.01,14,0,0,7,5,10750.099999999999,1,1,0,False,none,46930,19,M456
30.0,14,0,0,9,1,300.0,1,2,1,False,none,46931,25,M269
29.34,14,0,0,9,4,293.4,1,2,0,False,none,46932,3,M257
58.08,14,0,0,9,1,580.8,1,1,0,False,none,46933,15,M786
52.46,14,0,0,2,1,524.6,1,1,0,False,none,46934,25,M957
27.7,14,0,0,3,4,277.0,1,3,0,False,none,46935,8,M701
237.44,14,0,0,2,3,2374.3999999999996,1,2,0,False,none,46936,7,M479
21.12,14,0,0,6,4,211.2,1,1,0,False,none,46937,8,M401
41.11,14,0,0,5,4,411.09999999999997,1,1,0,False,none,46938,3,M745
105.14,14,0,0,0,2,1051.3999999999999,1,1,0,False,none,46939,6,M553
24.31,14,0,0,1,4,243.09999999999997,1,3,0,False,none,46940,23,M989
33.96,14,0,0,2,5,339.59999999999997,1,1,0,False,none,46941,24,M389
60.72,14,0,0,5,4,607.1999999999999,1,1,0,False,none,46942,13,M476
117.95,14,0,0,4,1,1179.5,1,1,0,False,none,46943,5,M462
1207.15,14,0,0,6,5,12071.5,1,2,0,False,none,46944,19,M609
126.92,14,0,0,5,2,1269.2,1,2,0,False,none,46945,6,M365
21.39,14,0,0,1,2,213.9,1,3,0,False,none,46946,11,M186
50.21,14,0,0,1,5,502.09999999999997,1,1,0,False,none,46947,24,M175
13.73,14,0,0,3,4,137.29999999999998,1,1,0,False,none,46948,8,M992
305.88,14,0,0,8,2,3058.7999999999997,1,1,0,False,none,46949,1,M984
93.62,14,0,0,4,1,936.2,1,1,0,False,none,46950,25,M115
4.15,14,0,0,8,4,41.5,1,2,0,False,none,46951,18,M893
270.3,14,0,0,0,3,2703.0,1,1,0,False,none,46952,7,M480
21.51,14,0,0,7,4,215.1,1,2,0,False,none,46953,3,M243
334.73,14,0,0,0,2,3347.3,1,3,0,False,none,46954,1,M324
234.41,14,0,0,5,3,2344.1,1,1,0,False,none,46955,7,M428
27.81,14,0,0,3,5,278.09999999999997,1,1,0,False,none,46956,4,M258
40.66,14,0,0,8,4,406.59999999999997,1,1,0,False,none,46957,23,M279
20.0,14,0,0,3,5,200.0,1,1,1,False,none,46958,9,M258
13.78,14,0,0,2,5,137.79999999999998,1,1,0,False,none,46959,24,M195
74.99,14,0,0,2,3,749.8999999999999,1,1,0,False,none,46960,12,M156
330.62,14,0,0,1,3,3306.2,1,1,0,False,none,46961,7,M283
51.11,14,0,0,9,2,511.09999999999997,1,2,0,False,none,46962,16,M614
392.23,14,0,0,0,3,3922.3,1,3,0,False,none,46963,7,M604
85.87,14,0,0,6,1,858.7,1,1,0,False,none,46964,5,M534
81.45,14,0,0,0,1,814.5,1,1,0,False,none,46965,25,M640
285.58,14,0,0,1,5,2855.7999999999997,1,1,0,True,location_jump,46966,14,M942
1069.31,14,0,0,6,5,10693.099999999999,1,1,0,False,none,46967,19,M160
267.56,14,0,0,8,3,2675.6,1,1,0,False,none,46968,17,M207
280.68,14,0,0,0,2,2806.7999999999997,1,1,0,False,none,46969,21,M966
17.54,14,0,0,0,4,175.39999999999998,1,1,0,False,none,46970,8,M180
110.62,14,0,0,8,2,1106.2,1,1,0,False,none,46971,6,M127
154.76,14,0,0,5,3,1547.6,1,1,0,False,none,46972,7,M934
88.64,14,0,0,4,1,886.4,1,1,0,False,none,46973,25,M824
217.79,14,0,0,2,2,2177.8999999999996,1,1,0,False,none,46974,21,M344
137.28,14,0,0,7,1,1372.8,1,1,0,False,none,46975,15,M945
279.01,14,0,0,6,1,2790.1,1,1,0,False,none,46976,20,M770
78.95,14,0,0,8,1,789.5,1,1,0,False,none,46977,5,M964
115.3,14,0,0,2,1,1153.0,1,2,0,False,none,46978,25,M576
442.88,14,0,0,0,3,4428.799999999999,1,1,0,False,none,46979,2,M806
22.81,14,0,0,7,2,228.09999999999997,1,1,0,False,none,46980,11,M400
35.29,14,0,0,1,4,352.9,1,2,0,False,none,46981,23,M483
32.91,14,0,0,7,4,329.09999999999997,1,1,0,False,none,46982,3,M465
2.24,14,0,0,7,4,22.400000000000002,1,1,0,False,none,46983,18,M465
333.87,14,0,0,6,2,3338.7,1,1,0,False,none,46984,21,M874
192.47,14,0,0,2,1,1924.6999999999998,1,1,0,False,none,46985,10,M119
571.0,14,0,0,8,3,5710.0,1,1,0,False,none,46986,2,M687
93.5,14,0,0,2,4,935.0,1,1,0,True,rapid_succession,46987,13,M905
140.92,14,0,0,6,3,1409.1999999999998,1,1,0,False,none,46988,7,M529
9.38,14,0,0,0,4,93.8,1,1,0,False,none,46989,18,M851
105.79,14,0,0,3,1,1057.9,1,1,0,False,none,46990,25,M225
142.17,14,0,0,1,1,1421.6999999999998,1,1,0,False,none,46991,10,M985
42.07,14,0,0,9,1,420.7,1,1,0,False,none,46992,5,M441
316.31,14,0,0,1,2,3163.1,1,1,0,False,none,46993,1,M561
34.84,14,0,0,8,5,348.40000000000003,1,1,0,False,none,46994,24,M880
264.88,14,0,0,4,2,2648.7999999999997,1,1,0,False,none,46995,1,M969
53.93,14,0,0,8,1,539.3,1,2,0,False,none,46996,15,M105
135.59,14,0,0,7,1,1355.8999999999999,1,1,0,False,none,46997,10,M854
330.85,14,0,0,8,2,3308.5,1,1,0,False,none,46998,21,M121
115.67,14,0,0,3,3,1156.7,1,2,0,False,none,46999,17,M577
15.7,14,0,0,0,2,156.99999999999997,1,3,0,False,none,47000,11,M621
256.52,14,0,0,6,3,2565.2,1,2,0,False,none,47001,7,M528
5.77,14,0,0,8,5,57.699999999999996,1,2,0,False,none,47002,4,M796
49.03,14,0,0,7,2,490.3,1,2,0,False,none,47003,16,M243
116.0,14,0,0,0,2,1160.0,1,2,0,False,none,47004,6,M685
75.84,14,0,0,5,4,758.4,1,1,0,False,none,47005,13,M227
40.0,14,0,0,3,2,400.0,1,1,1,False,none,47006,11,M323
24.74,14,0,0,8,4,247.39999999999998,1,2,0,False,none,47007,3,M893
68.84,14,0,0,8,3,688.4,1,1,0,False,none,47008,12,M880
143.65,14,0,0,0,1,1436.5,1,1,0,False,none,47009,10,M403
398.79,14,0,0,2,3,3987.9,1,1,0,False,none,47010,22,M645
82.64,14,0,0,0,1,826.4,1,1,0,False,none,47011,25,M343
102.74,14,0,0,5,3,1027.3999999999999,1,1,0,False,none,47012,12,M152
368.07,14,0,0,5,3,3680.7,1,1,0,False,none,47013,22,M599
1281.5,14,0,0,6,5,12815.0,1,2,0,False,none,47014,19,M741
303.01,14,0,0,0,2,3030.1,1,1,0,False,none,47015,1,M812
1.97,14,0,0,8,4,19.7,1,1,0,False,none,47016,18,M880
25.83,14,0,0,5,4,258.29999999999995,1,1,0,False,none,47017,23,M818
48.94,14,0,0,3,2,489.4,1,1,0,False,none,47018,16,M280
32.09,14,0,0,0,5,320.90000000000003,1,1,0,False,none,47019,24,M104
542.99,14,0,0,1,3,5429.9,1,1,0,False,none,47020,22,M502
131.85,14,0,0,3,1,1318.4999999999998,1,1,0,False,none,47021,10,M782
366.19,14,0,0,6,2,3661.8999999999996,1,1,0,False,none,47022,21,M527
50.83,14,0,0,9,2,508.29999999999995,1,2,0,False,none,47023,16,M329
104.99,14,0,0,3,1,1049.8999999999999,1,1,0,False,none,47024,15,M660
39.34,14,0,0,0,4,393.40000000000003,1,1,0,False,none,47025,3,M332
69.06,14,0,0,4,4,690.6,1,1,0,False,none,47026,13,M873
320.53,14,0,0,8,2,3205.2999999999997,1,1,0,False,none,47027,21,M112
317.0,14,0,0,2,2,3170.0,1,1,0,False,none,47028,1,M399
1597.77,14,0,0,4,5,15977.699999999999,1,3,0,False,none,47029,19,M390
389.38,14,0,0,3,2,3893.7999999999997,1,1,0,False,none,47030,1,M665
20.44,14,0,0,1,4,204.4,1,1,0,False,none,47031,8,M498
19.87,14,0,0,0,4,198.7,1,1,0,False,none,47032,8,M622
260.14,14,0,0,7,1,2601.3999999999996,1,1,0,False,none,47033,10,M178
52.98,14,0,0,3,2,529.8,1,1,0,False,none,47034,16,M258
80.64,14,0,0,4,1,806.4,1,1,0,False,none,47035,5,M825
195.28,14,0,0,0,1,1952.8,1,1,0,False,none,47036,10,M809
48.56,14,0,0,1,4,485.6,1,1,0,False,none,47037,13,M620
404.51,14,0,0,1,2,4045.1,1,1,0,False,none,47038,1,M122
179.0,14,0,0,3,3,1790.0,1,1,0,False,none,47039,7,M138
1443.33,14,0,0,3,5,14433.3,1,1,0,False,none,47040,19,M665
303.75,14,0,0,0,2,3037.5,1,1,0,False,none,47041,1,M622
1764.01,14,0,0,1,5,17640.1,1,1,0,False,none,47042,19,M128
342.81,14,0,0,0,3,3428.1,1,1,0,False,none,47043,22,M906
33.1,14,0,0,1,2,331.0,1,1,0,False,none,47044,11,M838
35.7,14,0,0,8,5,357.0,1,1,0,False,none,47045,4,M891
183.54,14,0,0,3,3,1835.3999999999999,1,1,0,False,none,47046,7,M711
16.47,14,0,0,1,2,164.7,1,1,0,False,none,47047,11,M216
37.43,14,0,0,0,4,374.29999999999995,1,1,0,False,none,47048,3,M108
515.57,14,0,0,4,3,5155.7,1,1,0,False,none,47049,2,M113
7.74,14,0,0,9,4,77.39999999999999,1,1,0,False,none,47050,18,M106
123.64,14,0,0,2,2,1236.3999999999999,1,1,0,False,none,47051,6,M722
78.62,14,0,0,0,1,786.2,1,1,0,False,none,47052,25,M161
230.62,14,0,0,4,1,2306.2,1,1,0,False,none,47053,10,M746
309.73,14,0,0,0,2,3097.3,1,1,0,False,none,47054,1,M634
500.0,14,0,0,3,1,5000.0,1,2,1,True,round_numbers,47055,15,M930
319.47,14,0,0,9,2,3194.7000000000003,1,2,0,False,none,47056,1,M704
411.6,14,0,0,9,5,4116.0,1,1,0,False,none,47057,4,M170
32.5,14,0,0,0,5,325.0,1,1,0,False,none,47058,24,M506
27.89,14,0,0,9,2,278.9,1,1,0,False,none,47059,11,M865
55.15,14,0,0,0,4,551.5,1,1,0,False,none,47060,13,M879
318.62,14,0,0,0,2,3186.2,1,1,0,False,none,47061,21,M728
30.19,14,0,0,7,5,301.9,1,1,0,False,none,47062,4,M538
541.24,14,0,0,5,3,5412.4,1,1,0,False,none,47063,2,M745
217.83,14,0,0,8,2,2178.3,1,1,0,False,none,47064,1,M743
1011.37,14,0,0,3,5,10113.699999999999,1,1,0,False,none,47065,19,M600
99.25,14,0,0,2,5,992.5,1,1,0,False,none,47066,14,M971
3.32,14,0,0,3,4,33.199999999999996,1,1,0,False,none,47067,18,M255
197.29,14,0,0,6,1,1972.8999999999999,1,2,0,False,none,47068,20,M678
67.14,14,0,0,5,2,671.4,1,2,0,False,none,47069,6,M564
2.78,14,0,0,3,4,27.799999999999997,1,1,0,False,none,47070,18,M285
22.65,14,0,0,3,4,226.49999999999997,1,2,0,False,none,47071,23,M411
31.41,14,0,0,7,4,314.09999999999997,1,1,0,False,none,47072,23,M101
187.47,14,0,0,1,3,1874.6999999999998,1,3,0,False,none,47073,17,M960
5.0,14,0,0,8,5,50.0,1,2,0,False,none,47074,4,M859
179.36,14,0,0,7,1,1793.6000000000001,1,1,0,False,none,47075,10,M380
320.93,14,0,0,8,5,3209.2999999999997,1,1,0,False,none,47076,24,M234
409.18,14,0,0,7,3,4091.7999999999997,1,1,0,False,none,47077,22,M178
32.22,14,0,0,2,1,322.2,1,1,0,False,none,47078,15,M583
35.95,14,0,0,2,5,359.5,1,1,0,False,none,47079,24,M583
35.92,14,0,0,9,4,359.2,1,1,0,False,none,47080,3,M354
34.22,14,0,0,7,4,342.2,1,1,0,False,none,47081,3,M676
403.1,14,0,0,0,3,4031.0,1,1,0,False,none,47082,22,M718
55.17,14,0,0,6,5,551.6999999999999,1,2,0,False,none,47083,24,M678
100.02,14,0,0,7,5,1000.1999999999999,1,1,0,False,none,47084,14,M962
472.48,14,0,0,2,3,4724.8,1,1,0,False,none,47085,22,M583
435.99,14,0,0,0,2,4359.9,1,1,0,False,none,47086,1,M790
473.01,14,0,0,0,5,4730.099999999999,1,3,0,True,location_jump,47087,14,M939
518.5,14,0,0,4,3,5185.0,1,1,0,False,none,47088,22,M677
27.82,14,0,0,4,5,278.2,1,1,0,False,none,47089,4,M618
137.03,14,0,0,4,1,1370.3,1,1,0,False,none,47090,10,M744
17.74,14,0,0,1,4,177.39999999999998,1,1,0,False,none,47091,8,M275
48.9,14,0,0,6,2,488.99999999999994,1,1,0,False,none,47092,16,M591
347.12,14,0,0,2,5,3471.2,1,1,0,True,location_jump,47093,14,M968
375.5,14,0,0,2,3,3755.0,1,1,0,False,none,47094,2,M119
217.12,14,0,0,8,3,2171.2,1,1,0,False,none,47095,17,M187
180.15,14,0,0,9,5,1801.5,1,1,0,False,none,47096,9,M681
30.79,14,0,0,0,5,307.9,1,1,0,False,none,47097,4,M130
242.32,14,0,0,3,3,2423.2,1,1,0,False,none,47098,7,M762
308.63,14,0,0,1,3,3086.2999999999997,1,1,0,False,none,47099,22,M721
500.0,14,0,0,2,1,5000.0,1,1,1,False,none,47100,20,M195
106.78,14,0,0,5,3,1067.8,1,1,0,False,none,47101,17,M920
22.69,14,0,0,6,4,226.9,1,2,0,False,none,47102,8,M785
297.15,14,0,0,1,2,2971.4999999999995,1,1,0,False,none,47103,1,M733
